字段1,字段2,字段3,字段4,文本,文本1
【从鸡蛋到面包 韩国食品价格“涨”声一片】根据韩国统计厅的最新数据，今年2月韩国的食品价格同比上涨了9.7%，创下了9年零6个月以来的最大涨幅。韩国多家连锁面包房、汉堡店和披萨店也纷纷上调了产品售价。金龙鱼作为世界最大最全的粮油食品企业希望能够顶住上涨压力！为老百姓生活压力的减轻贡献一份力量。,您好！通常情况下，公司产品价格会根据原材料价格波动进行一定程度的调整，但公司部分产品是主要满足居民家庭消费的民生类产品，在行情没有巨大变动的情况下，我们尽可能会维持较为稳定的价格，也通常不会领先于行业进行涨价。谢谢！,2021-3-16,2021-3-16,金龙鱼,[300999]
"国内疫情已经控制住了，低风险地区不再限制人员密集场所人数限制，这利好餐饮业，而公司生产的针对餐厅的食用油,如口福、元宝占有率非常高，处于餐饮用油垄断地位。公司应顺势加大推广力度，再上新台阶！期待中央厨房项目给餐饮业带来的餐品结构重塑，及给社区养老产业带来的改变！",您好！感谢您对公司的关注！,2021-3-16,2021-3-16,金龙鱼,[300999]
您好，尊敬的董秘，建议金龙鱼旗下粮油，酱油品牌赞助国内卫视的王牌节目（如浙江、湖南、江苏卫视等）目前有味业公司在网综节目上投入非常大，来吸引年轻人关注，取得不错效果。,您好！已将您的建议转达给相关部门，也感谢您对公司的关注！?,2021-3-16,2021-3-16,金龙鱼,[300999]
请问贵公司下半年如何改善公司的业绩,您好！我们会竭尽所能做好我们的工作，使公司越做越好。谢谢！,2021-3-16,2021-3-16,金龙鱼,[300999]
公司是否与全聚德、锦江酒店、广州酒家、中国中免、金陵饭店、宋城演艺等有合作关系?,您好！关于这方面的情况，公司目前没有需要公开披露的信息。谢谢！,2021-3-16,2021-3-16,金龙鱼,[300999]
金龙鱼油脂循环科技循环经济模式，棕榈油生产的“无甲苯中性施胶剂”。采用蓖麻油衍生物生产的尼龙。采用豆油、甘油衍生物生产的人造树脂，用于环保油漆的制造。甘油法ECH技术，使源自可再生油脂的甘油转化为ECH。还通过科研攻关，几乎全部将中间产物盐酸回收利用，同时大幅降低了液碱的耗量和废水的产生。采用超临界技术生产维生素E，生产加工过程不需要添加催化剂，几乎无废排放。接下哪些生物化工产品面世？,您好！关于这方面的情况，公司目前没有需要公开披露的信息。谢谢！,2021-3-15,2021-3-15,金龙鱼,[300999]
建议金龙鱼引进新加坡KOKA泡面合作，国产化KOKA方便面，非常感谢。,您好！公司会综合考虑未来发展计划来决定是否引进更多产品。感谢您对公司的关注！,2021-3-15,2021-3-15,金龙鱼,[300999]
和碳公司近期应邀为公司举办了碳中和线上培训交流会。金龙鱼集团各主要产品线职能部门相关管理人员参会。以“碳中和愿景下企业面临的机遇与挑战”为主题，就碳达峰、碳中和背景、政策进展、碳市场建设以及大型企业集团应对策略等方面内容进行了分享。就碳核算、碳市场等议题展开了热烈的讨论与交流。金龙鱼下一步会如何布局？,您好！关于这方面的情况，公司目前没有需要公开披露的信息。谢谢！,2021-3-15,2021-3-15,金龙鱼,[300999]
金龙鱼提出的循环经济模式，可将传统水稻加工废弃的稻壳用来燃烧发电，使工厂热电完全实现自给。稻壳替代化石燃料，又有效解决了稻壳的黄色污染，为农业加工探索出一条具有实践性“碳中和”道路，未来会加强加大碳中和相关性的研究与建设么？非常感谢。,您好！关于这方面的情况，公司目前没有需要公开披露的信息。谢谢！,2021-3-15,2021-3-15,金龙鱼,[300999]
您好，尊敬的董秘。金龙鱼旗下油脂化学及高分子材料事业部的营收占上市公司比例为多少？非常感谢。,您好！公司设有油脂科技事业部。关于营收方面的情况，公司目前没有需要公开披露的信息。谢谢！,2021-3-15,2021-3-15,金龙鱼,[300999]
贵公司今年会增加分红吗,您好！公司将综合考虑公司的长远利益、全体股东的整体利益及公司的可持续发展等因素，并依据公司章程与有关规定决定是否分红及分红金额，请您关注公司后续发布的年度报告。谢谢！,2021-3-15,2021-3-15,金龙鱼,[300999]
请问公司的大豆循环经济模式和水稻循环经济模式，是否能够受益于碳中和的碳排放指标，谢谢！,您好！关于这方面的情况，公司目前没有需要公开披露的信息。谢谢！,2021-3-12,2021-3-12,金龙鱼,[300999]
金龙鱼旗下洁劲100洗涤事业部工厂产能是否也为日本狮王株式会社提供OEM？非常感谢。,您好！关于这方面的情况，公司目前没有需要公开披露的信息。谢谢！,2021-3-12,2021-3-12,金龙鱼,[300999]
90后与00后成新式茶饮主流消费人群；27%的消费者每月在茶饮上的支出超400元。金龙鱼作为全世界最大最全的食品供应链企业，是否会与国内头部茶饮企业进行战略合作？比如在供应牛奶制品、糖、面包粉、酵母等食物原料方面进行合作。非常感谢。,您好！公司会根据发展规划和市场需求来决定是否与其他企业进行战略合作。感谢您对公司的关注！,2021-3-11,2021-3-11,金龙鱼,[300999]
董秘，麻烦转达一下家化部门：尽快考虑增加家庭漂白液，除渍产品，家庭总量挺多的。蓝月亮漂白液的效果挺好。,您好！收到您的建议，已将您的反馈转达给相关部门，也感谢您对公司的关注！,2021-3-11,2021-3-11,金龙鱼,[300999]
最新股东人数,"您好！根据中登最新提供的数据，截止2021年3月10日，公司股东户数共计215,852户。谢谢！",2021-3-11,2021-3-11,金龙鱼,[300999]
请问公司今年有信心完成市场对公司的预期业绩吗？,您好！我们会竭尽所能做好我们的工作，努力使公司越做越好。谢谢！,2021-3-11,2021-3-11,金龙鱼,[300999]
尊敬的董秘，去年四季度公司套期保值亏损导致四季度业绩下滑，请问今年如何避免再发生同类亏损？谢谢,您好！公司采购原材料时，从下订单、运输到生产加工，需要一定的周转期，为了应对商品价格波动对公司经营业绩带来的影响，公司会通过使用期货等衍生工具开展商品套期保值业务。公司将严格按照制定的《套期保值业务管理制度》的规定来管理期货套保的操作。谢谢！,2021-3-11,2021-3-11,金龙鱼,[300999]
董秘你好，请问，公司子公司益海嘉里能源有限公司和子公司益海生物质能发电有限公司是否涉及光伏，再生资源以及碳中和等其他概念？,您好！关于这方面的情况，公司目前没有需要公开披露的信息。谢谢！,2021-3-11,2021-3-11,金龙鱼,[300999]
请问2021年公司规划投资的项目进展如何？,您好！公司坚定看好中国经济的长期发展、中国市场的消费力和消费需求，将持续加大在中国的投资力度。目前各投资项目进展良好。谢谢！,2021-3-11,2021-3-11,金龙鱼,[300999]
请介绍一下，截止目前中央厨房项目的进展情况,您好！公司的中央厨房项目目前处于筹建期，项目进展良好。谢谢！,2021-3-11,2021-3-11,金龙鱼,[300999]
您好，尊敬的董秘。金龙鱼的洁劲100洗衣粉价格与重量在与老牌洗衣粉品牌对比，还是高出不少，公司如何定位实现差异化竞争？非常感谢。,您好！“洁劲100”是公司日化专业品牌，致力于满足大众“健康安全”的洗涤需求和“优质实惠”的消费需求，以丰富的产品线优势为消费者的健康洗涤带来更美好的“洁净保障”。谢谢！,2021-3-11,2021-3-11,金龙鱼,[300999]
您好，尊敬的董秘。丸庄 黑豆酱油 与目前上市的大豆酿造酱油有何差异化，售价相对大豆酱油“高端”一些，非常感谢。,您好！公司与丸庄公司合作生产的优质黑豆酱油，通过与公司研发中心的协作，在继承传统缸酿黑豆酱油工艺精髓的同时实现规模化生产，具有传统黑豆酱油独特的黑豆酱香和醇厚口感。谢谢！,2021-3-11,2021-3-11,金龙鱼,[300999]
请问今年公司销售进展如何，有新产品上市吗？,您好！关于公司今年的经营和新产品的情况，请关注公司后续发布的业绩公告和产品发布等营销信息。谢谢！,2021-3-11,2021-3-11,金龙鱼,[300999]
海底捞植物蛋白新品“味伴侣”与金龙鱼植物肉原料部门有合作么？非常感谢。,您好！关于这方面的情况，公司目前没有需要公开披露的信息。谢谢！,2021-3-9,2021-3-9,金龙鱼,[300999]
建议贵公司将产品包装进行高端化，特色鲜明，相信未来市场一定超过某业，加油,您好！收到您的建议，也感谢您对公司的关注！,2021-3-9,2021-3-9,金龙鱼,[300999]
社区团购物流环节采用了效率最高并且能跑通的模式，通过中心仓（共享仓）-网格仓-团长自提点结构，多层分拣，节省最后一送成本。金龙鱼通过上市募集巨额（千亿规模）在全国各地建设产业项目，相信在未来即将到来的新营商模式有帮助，粮油米面对于物流成本也是一大比较计较成本的产业，非常感谢。,您好！收到您的建议，也感谢您对公司的关注！,2021-3-9,2021-3-9,金龙鱼,[300999]
请金龙鱼加大社区团购力度。社会发展朝着效率最高的业态的趋势演变不可逆。这是大趋势。社会总是向效率最优化方向发展。消费者买到了比之前更低价格的商品，在家里1-2天就拿到了送货上门的商品。这就是趋势。如果一个商业模式提高了整个流通运营成本，提高了效率，给消费者带来实惠，那就是发展趋势。,您好！收到您的建议，也感谢您对公司的关注！,2021-3-9,2021-3-9,金龙鱼,[300999]
尊敬的董秘好，我建议公司把金龙鱼品牌旗下所有产品全部放在一个小展厅售卖，在超市大卖场设置一个小展厅可以增加品牌知名度方便快捷的购买，可以让消费者很直观的了解金龙鱼大家族的产品。可以起名叫金龙鱼大家族。,您好！收到您的建议，已将您的反馈转达给相关部门，也感谢您对公司的关注！,2021-3-9,2021-3-9,金龙鱼,[300999]
