字段1,字段2,字段3,字段4,文本,文本1
同花顺app里面的东财证券交易比东方财富通app里面的东财证券交易好的太多太多了，难道不够讽刺吗？希望你们好好反思一下,尊敬的投资者：您好，非常感谢您对公司的关注和反馈。,2016-7-21,2016-7-21,东方财富,[300059]
请问公司什么时候能在股吧网页加入发红包功能？？？,尊敬的投资者：您好，非常感谢您对公司的关注和宝贵建议。我们已转给相关负责部门。同时，我们非常欢迎您多提好的意见和建议，以促进我们不断完善产品及服务，提升用户体验。,2016-7-21,2016-7-21,东方财富,[300059]
这两年，你们一味的扩张整合，一味地追求占领市场，却忽视了引以为豪的发家门户以及各大平台的优化和升级！忽视了投资者的使用感受，逐渐远离投资者，必将对公司的造成极大的隐患…技术水平已经远远落后，而友商们，处处以用户体验为本，不断优化，不断提升用户体验，app市场份额同比，环比增幅远大于东财！如果只想倚靠这平台海量的用户墨守成规，在互联网时代必将节节败退！恳请管理层回归本质，以人为本，做好人与财富连接,尊敬的投资者：您好，非常感谢您对公司的关注。公司会以用户需求为中心，不断加强战略投入，加强技术和产品的研发创新，持续完善公司大平台服务，努力提升服务能力、质量和水平，提升用户体验。,2016-7-21,2016-7-21,东方财富,[300059]
请你们把网站首页两边的狗皮膏药撤掉，二维码和开户介绍网页里都有，没必要再在网页两边放几块二维码，显得很杂乱，还有网页内很多栏目都有重复，请清理！请还网页一个清洁的环境！谢谢！网站就像一个家，你是喜欢干净整洁有条理的环境还是杂乱无章，到处乱扔又不懂收拾的样子？,尊敬的投资者：您好，非常感谢您对公司的关注和宝贵建议。我们已转给相关负责部门。同时，我们非常欢迎您多提好的意见和建议，以促进我们不断完善产品及服务，提升用户体验。,2016-7-21,2016-7-21,东方财富,[300059]
www.18.cn是东方财富证券的新网址吗？公司对新网址有没有系统的推广活动？,尊敬的投资者：您好，非常感谢您对公司的关注。www.18.cn是东方财富证券网站易记网址。,2016-7-21,2016-7-21,东方财富,[300059]
东方财富如果股友能够社交聊天，那么股吧的体验会很好，粘度更强，就像升级腾讯QQ一样，自我革命升级。希望尽快看到推出聊天功能。,尊敬的投资者：您好，非常感谢您对公司的关注和宝贵建议。我们已转给相关负责部门。同时，我们非常欢迎您多提好的意见和建议，以促进我们不断完善产品及服务，提升用户体验。,2016-7-21,2016-7-21,东方财富,[300059]
同花顺仅仅依靠一款app就做到400多亿市值，就可以做到这么多利润，而东财，所谓的多平台，却因为治理混乱，应用程序设计简陋，网页内容万年不变，网页设计陈旧不堪，不顾及用户体验，在互联网时代，不思进取终将会被淘汰,尊敬的投资者：您好，非常感谢您对公司的关注。公司会以用户需求为中心，不断加强战略投入，加强技术和产品的研发创新，持续完善公司大平台服务，努力提升服务能力、质量和水平，提升用户体验。,2016-7-21,2016-7-21,东方财富,[300059]
我自从注册了东方财富之后，不断推销操作股票的电话，很明显公司出售了用户电话资料给别人，这是很明显的，我在证券公司只绑定一个电话。我两个电话号码都注册了东方财富，两个电话都收到骚扰电话，公司怎么解释？,尊敬的投资者：您好，非常感谢您对公司的关注。公司高度重视用户隐私信息的保护，未泄露用户信息，更不存在出售股民注册的手机号码的情况。如果方便，您可以通投资者热线021-64382978或董秘邮箱dongmi@eastmoney.com，留下联系方式，我们尽快安排相关人员与您尽快取得联系，进一步了解、核实并解决您反馈的问题。,2016-7-21,2016-7-21,东方财富,[300059]
贵公司既然不会炒股就不要做自营盘了吧。第一季亏，第二季亏，都推说是因为自营盘亏，踏踏实实做自己的软件和证券经纪业务。不要让投资者们天天失望。看人家的同花顺，人家没有自营盘，每季都是增长的。哎————太让人失望了。,尊敬的投资者：您好，非常感谢您对公司的关注。,2016-7-21,2016-7-21,东方财富,[300059]
同花顺和东方财富一经营内容类似，但是为何同花顺业绩增长70%。东方财富业绩下滑70%。公司该深思。 我虽然看好东方财富，但手机炒股软件我还是用的同花顺，同花顺界面清晰，功能全面，查阅符合我的喜好。 反观东方财富APP，完全的不在一个层次，再者同花顺的其他付费功能，短线宝什么的虽然我没买，但作用应该还是很大，比东财的这方面真的要强大的多。该反思了,尊敬的投资者：您好，非常感谢您对公司的关注和反馈。,2016-7-21,2016-7-21,东方财富,[300059]
加快引进总设计师吧！对公司各方面形象进行全方位的统一设计！你们的几大平台，网页，电脑终端（电脑终端总体可以，但是对于东财证券的交易整合还差太多），移动终端，天天基金应用，港股终端，UI设计都太业余了！网页虽然采用的新浪的版式，移动终端采用微信的版式，但却没有优化！这个问题已经反应过很多次了，真的需要立马着手解决了，要让客户用的舒心才是最合适的！同花顺仅仅依靠一款优秀的app就创造了这么多利润,尊敬的投资者：您好，非常感谢您对公司的关注。公司一直持续关注行业发展、用户需求变化情况及技术发展趋势。公司坚持以用户需求为中心，不断加强战略投入，加强技术和产品的研发创新，持续完善公司大平台服务，努力提升服务能力、质量和水平，提升用户体验。,2016-7-21,2016-7-21,东方财富,[300059]
公司好：同花顺公司2016年上半年业绩上升50-80%，赚3.36-4.04亿，而公司业绩大幅度下滑-73-- -63%，同是一个行业，公司还是龙头，为何如此差异，请公司点评一下。谢谢！持有公司时间也就一年而已！不太懂,尊敬的投资者：您好，非常感谢您对公司的关注和反馈。,2016-7-21,2016-7-21,东方财富,[300059]
"建议公司行情vip版与经纪业务营销结合起来，推出包年费套餐，只要500元，免费vip行情版，然后交易佣金也同步免一年！
这样可以大大吸引已经使用财富行情的客户转换为交易客户！
",尊敬的投资者：您好，非常感谢您对公司的关注和宝贵建议。公司将在符合监管要求的前提下，以用户需求为中心，持续提升服务质量和水平。同时，我们非常欢迎您多提好的意见和建议，以促进我们不断完善产品及服务，提升用户体验。,2016-7-21,2016-7-21,东方财富,[300059]
截止6月30日，股东人数是多少？望回复，多谢！,尊敬的投资者：您好，非常感谢您对公司的关注。公司季度末、半年度末以及年度末的股东人数，我们会在定期报告中进行披露。,2016-7-21,2016-7-21,东方财富,[300059]
请问，贵公司在东方财富网里有大量针对性的删帖，是收费服务吗？此外，听说贵公司也出售股民在贵公司注册的手机号码给第三方，请问是否属实？请贵公司仔细核查给我们一个答复，如果有，他们的收入和利润情况请如实公告！,尊敬的投资者：您好，非常感谢您对公司的关注。公司按照《东方财富网社区管理条例》等相关规定，管理“股吧”等社区平台，不收取任何费用。同时，公司高度重视用户隐私信息的保护，未泄露用户信息，更不存在出售股民注册的手机号码的情况。,2016-7-21,2016-7-21,东方财富,[300059]
6月下旬第一次对东财网股吧投诉，好歹还有个应付差使的回复，但股吧情形依旧，未见有什么好转，甚至乱象愈甚，且我这个投诉者还得到了特别关照，帖子被删成了家常便饭，很平常的帖子一审能审24小时。 投诉不见效，抱着一丝对你们残存的信任，上周又以叶知秋0828之名发三帖反应问题，这次更好，发出的帖子泥牛入海，我这个投诉者受到的关照更是无微不至。  既如此，再有事看来是不好再麻烦你们了，还是找国家相关部门吧。,尊敬的投资者：您好，非常感谢您对公司的关注。对于“股吧”等社区平台，公司有明确的管理制度，包括《东方财富网法律声明》、《东方财富网社区管理条例》等。如果方便，欢迎您通过电话021-54509984，投资者热线：021-64382978，或者董秘邮箱dongmi@eastmoney.com，留下您的联系方式，我们会尽快与您取得联系，进一步了解核实并处理您反馈的问题。,2016-7-21,2016-7-21,东方财富,[300059]
